age,vintage,bottled,avp,size,price,name,bottling,bottler,loc/type
,1971.0,,40.00%,50,17.76,Craigellachie,"Gordon & MacPhail, Speyside Single Malt",Gordon & MacPhail, Speyside Single Malt
30.0,1973.0,2003.0,46.00%,700,226.44000000000003,Dailuaine First Cask,"Direct Wines, Speyside Single Malt",Direct Wines, Speyside Single Malt
22.0,1973.0,1995.0,60.92%,750,320.79,Dailuaine Rare Malts,"Original Bottling, Speyside Single Malt",Original Bottling, Speyside Single Malt
31.0,1975.0,2006.0,55.00%,700,358.53000000000003,Dailuaine Reserve,"Gordon & MacPhail, Speyside Single Malt",Gordon & MacPhail, Speyside Single Malt
31.0,1968.0,1999.0,50.00%,700,606.0600000000001,Dallas Dhu The Old Malt Cask,"Douglas Laing, Speyside Single Malt",Douglas Laing, Speyside Single Malt
34.0,1970.0,2004.0,50.10%,700,467.31000000000006,Dallas Dhu Old & Rare,"Douglas Laing, Speyside Single Malt",Douglas Laing, Speyside Single Malt
29.0,1974.0,2003.0,46.00%,700,361.86,Dallas Dhu Mission,"Murray McDavid, Speyside Single Malt",Murray McDavid, Speyside Single Malt
24.0,1981.0,2005.0,58.30%,700,259.74,Dallas Dhu,"Duncan Taylor, Speyside Single Malt",Duncan Taylor, Speyside Single Malt
23.0,1982.0,2005.0,40.00%,700,200.91000000000003,Dallas Dhu,"Gordon & MacPhail, Speyside Single Malt",Gordon & MacPhail, Speyside Single Malt
21.0,1982.0,2003.0,43.00%,700,194.25000000000003,Dallas Dhu,"Signatory Vintage, Speyside Single Malt",Signatory Vintage, Speyside Single Malt
23.0,1983.0,2006.0,46.00%,700,311.91,Dallas Dhu,"Original Bottling, Speyside Single Malt",Original Bottling, Speyside Single Malt
25.0,1990.0,2015.0,56.30%,700,224.22000000000003,Dalmore,"Cadenhead, Highlands Single Malt",Cadenhead, Highlands Single Malt
17.0,1992.0,2009.0,46.00%,700,381.84000000000003,Dalmore Mackenzie,"Original Bottling, Highlands Single Malt",Original Bottling, Highlands Single Malt
,1980.0,,43.00%,50,12.21,Dalwhinnie Distillers Edition (First Release),"Original Bottling, Highlands Single Malt",Original Bottling, Highlands Single Malt
20.0,1986.0,2006.0,56.80%,700,214.23000000000002,Dalwhinnie Cask Strength,"Original Bottling, Highlands Single Malt",Original Bottling, Highlands Single Malt
25.0,1987.0,2012.0,52.10%,700,219.78000000000003,Dalwhinnie,"Original Bottling, Highlands Single Malt",Original Bottling, Highlands Single Malt
18.0,1992.0,2010.0,57.40%,700,182.04000000000002,Deanston Spanish Oak,"Original Bottling, Highlands Single Malt",Original Bottling, Highlands Single Malt
15.0,1979.0,1994.0,43.00%,50,41.07,Dufftown,"Signatory Vintage, Speyside Single Malt",Signatory Vintage, Speyside Single Malt
26.0,1975.0,2001.0,54.80%,700,315.24,Glen Albyn Rare Malts,"Original Bottling, Highlands Single Malt",Original Bottling, Highlands Single Malt
36.0,1976.0,2012.0,43.00%,700,352.98,Glen Albyn,"Gordon & MacPhail, Highlands Single Malt",Gordon & MacPhail, Highlands Single Malt
12.0,1980.0,1992.0,43.00%,50,35.52,Glen Albyn,"Signatory Vintage, Highlands Single Malt",Signatory Vintage, Highlands Single Malt
5.0,1994.0,1999.0,40.00%,1000,23.310000000000002,Glen Deveron,"Original Bottling, Speyside Single Malt",Original Bottling, Speyside Single Malt
20.0,1960.0,1980.0,40.00%,750,691.5300000000001,Glen Grant,"Gordon & MacPhail, Speyside Single Malt",Gordon & MacPhail, Speyside Single Malt
37.0,1970.0,2007.0,49.70%,700,313.02000000000004,Glen Grant Rare Auld,"Duncan Taylor, Speyside Single Malt",Duncan Taylor, Speyside Single Malt
20.0,1976.0,1996.0,46.00%,700,346.32000000000005,Glen Grant First Cask,"Direct Wines, Speyside Single Malt",Direct Wines, Speyside Single Malt
5.0,1979.0,1984.0,40.00%,2000,137.64000000000001,Glen Grant,"Original Bottling, Speyside Single Malt",Original Bottling, Speyside Single Malt
5.0,1982.0,1987.0,40.00%,1000,57.720000000000006,Glen Grant,"Original Bottling, Speyside Single Malt",Original Bottling, Speyside Single Malt
34.0,1968.0,2002.0,58.10%,700,441.78000000000003,Glen Keith Premier Malts,"Malcolm Pride Ltd., Speyside Single Malt",Malcolm Pride Ltd., Speyside Single Malt
18.0,1965.0,1983.0,46.00%,750,420.69000000000005,Glen Mhor,"Cadenhead, Highlands Single Malt",Cadenhead, Highlands Single Malt
44.0,1966.0,2010.0,45.00%,700,761.46,Glen Mhor Private Collection,"Gordon & MacPhail, Highlands Single Malt",Gordon & MacPhail, Highlands Single Malt
28.0,1976.0,2004.0,51.90%,700,386.28000000000003,Glen Mhor Rare Malts,"Original Bottling, Highlands Single Malt",Original Bottling, Highlands Single Malt
,1978.0,,63.20%,750,237.54000000000002,Glen Mhor Cask Strength,"Gordon & MacPhail, Highlands Single Malt",Gordon & MacPhail, Highlands Single Malt
22.0,1979.0,2001.0,61.00%,700,311.91,Glen Mhor Rare Malts,"Original Bottling, Highlands Single Malt",Original Bottling, Highlands Single Malt
25.0,1982.0,2007.0,52.00%,700,340.77000000000004,Glen Mhor Càrn Mòr (Celebration of the Cask),"Scottish Liqueur Centre, Highlands Single Malt",Scottish Liqueur Centre, Highlands Single Malt
29.0,1982.0,2011.0,51.00%,700,305.25,Glen Mhor Cask Strength,"Signatory Vintage, Highlands Single Malt",Signatory Vintage, Highlands Single Malt
19.0,1981.0,2000.0,57.70%,700,361.86,Glen Moray Manager´s Choice,"Original Bottling, Speyside Single Malt",Original Bottling, Speyside Single Malt
23.0,1973.0,1996.0,59.80%,750,303.03000000000003,Glen Ord Rare Malts,"Original Bottling, Highlands Single Malt",Original Bottling, Highlands Single Malt
30.0,1976.0,2006.0,46.00%,700,185.37,Glen Spey First Cask,"Direct Wines, Speyside Single Malt",Direct Wines, Speyside Single Malt
22.0,1995.0,2017.0,51.40%,700,214.23000000000002,Glen Spey,"Cadenhead, Speyside Single Malt",Cadenhead, Speyside Single Malt
15.0,2001.0,2016.0,46.00%,700,53.28,Glen Spey,"Cadenhead, Speyside Single Malt",Cadenhead, Speyside Single Malt
9.0,2004.0,2013.0,46.00%,700,44.400000000000006,Glen Spey Connoisseurs Choice,"Gordon & MacPhail, Speyside Single Malt",Gordon & MacPhail, Speyside Single Malt
29.0,1972.0,2001.0,46.00%,700,244.20000000000002,Glencadam First Cask,"Direct Wines, Highlands Single Malt",Direct Wines, Highlands Single Malt
29.0,1972.0,2001.0,46.00%,700,194.25000000000003,Glencadam First Cask,"Direct Wines, Highlands Single Malt",Direct Wines, Highlands Single Malt
12.0,1974.0,1986.0,40.00%,750,226.44000000000003,Glencadam Connoisseurs Choice,"Gordon & MacPhail, Highlands Single Malt",Gordon & MacPhail, Highlands Single Malt
27.0,1985.0,2012.0,53.70%,700,499.50000000000006,Glendronach Single Cask,"Original Bottling, Highlands Single Malt",Original Bottling, Highlands Single Malt
23.0,1990.0,2013.0,50.80%,700,248.64000000000001,Glendronach Single Cask,"Original Bottling, Highlands Single Malt",Original Bottling, Highlands Single Malt
24.0,1990.0,2014.0,53.80%,700,287.49,Glendronach Single Cask,"Original Bottling, Highlands Single Malt",Original Bottling, Highlands Single Malt
25.0,1991.0,2016.0,48.20%,700,943.5000000000001,Glendronach Kingsman Edition,"Original Bottling, Highlands Single Malt",Original Bottling, Highlands Single Malt
22.0,1991.0,2013.0,52.10%,700,240.87000000000003,Glendronach Single Cask,"Original Bottling, Highlands Single Malt",Original Bottling, Highlands Single Malt
25.0,1992.0,2017.0,48.00%,700,321.90000000000003,Glendronach Danish Release,"Original Bottling, Highlands Single Malt",Original Bottling, Highlands Single Malt
21.0,1993.0,2014.0,58.80%,700,276.39000000000004,Glendronach Single Cask,"Original Bottling, Highlands Single Malt",Original Bottling, Highlands Single Malt
24.0,1993.0,2017.0,53.60%,700,432.90000000000003,Glendronach Hand Filled,"Original Bottling, Highlands Single Malt",Original Bottling, Highlands Single Malt
23.0,1993.0,2016.0,58.50%,700,337.44000000000005,Glendronach Single Cask,"Original Bottling, Highlands Single Malt",Original Bottling, Highlands Single Malt
23.0,1993.0,2016.0,58.90%,700,268.62,Glendronach Single Cask,"Original Bottling, Highlands Single Malt",Original Bottling, Highlands Single Malt
24.0,1993.0,2017.0,60.40%,700,317.46000000000004,Glendronach 10th Anniversary,"Original Bottling, Highlands Single Malt",Original Bottling, Highlands Single Malt
19.0,1994.0,2013.0,52.10%,700,188.70000000000002,Glendronach Single Cask,"Original Bottling, Highlands Single Malt",Original Bottling, Highlands Single Malt
19.0,1994.0,2013.0,56.80%,700,198.69000000000003,Glendronach Single Cask,"Original Bottling, Highlands Single Malt",Original Bottling, Highlands Single Malt
20.0,1994.0,2014.0,54.80%,700,186.48000000000002,Glendronach Single Cask,"Original Bottling, Highlands Single Malt",Original Bottling, Highlands Single Malt
21.0,1994.0,2015.0,54.10%,700,245.31000000000003,Glendronach Single Cask,"Original Bottling, Highlands Single Malt",Original Bottling, Highlands Single Malt
21.0,1994.0,2015.0,53.20%,700,238.65000000000003,Glendronach Single Cask (Distillery Exclusive),"Original Bottling, Highlands Single Malt",Original Bottling, Highlands Single Malt
22.0,1994.0,2016.0,53.20%,700,238.65000000000003,Glendronach Single Cask,"Original Bottling, Highlands Single Malt",Original Bottling, Highlands Single Malt
22.0,1994.0,2016.0,51.60%,700,248.64000000000001,Glendronach Single Cask,"Original Bottling, Highlands Single Malt",Original Bottling, Highlands Single Malt
19.0,1995.0,2014.0,55.80%,700,271.95000000000005,Glendronach Cask Strength,"Original Bottling, Highlands Single Malt",Original Bottling, Highlands Single Malt
19.0,1995.0,2014.0,55.40%,700,166.50000000000003,Glendronach Single Cask,"Original Bottling, Highlands Single Malt",Original Bottling, Highlands Single Malt
19.0,1995.0,2014.0,56.90%,700,202.02,Glendronach Single Cask,"Original Bottling, Highlands Single Malt",Original Bottling, Highlands Single Malt
20.0,1995.0,2015.0,52.80%,700,198.69000000000003,Glendronach Single Cask,"Original Bottling, Highlands Single Malt",Original Bottling, Highlands Single Malt
20.0,1995.0,2015.0,54.10%,700,192.03000000000003,Glendronach Single Cask,"Original Bottling, Highlands Single Malt",Original Bottling, Highlands Single Malt
20.0,1995.0,2015.0,54.60%,700,207.57000000000002,Glendronach Single Cask,"Original Bottling, Highlands Single Malt",Original Bottling, Highlands Single Malt
21.0,1995.0,2016.0,51.80%,700,210.9,Glendronach Single Cask,"Original Bottling, Highlands Single Malt",Original Bottling, Highlands Single Malt
14.0,1996.0,2010.0,59.70%,700,135.42000000000002,Glendronach Single Cask,"Original Bottling, Highlands Single Malt",Original Bottling, Highlands Single Malt
17.0,1996.0,2013.0,53.10%,700,207.57000000000002,Glendronach Single Cask,"Original Bottling, Highlands Single Malt",Original Bottling, Highlands Single Malt
20.0,1996.0,2016.0,53.00%,700,230.88000000000002,Glendronach Single Cask,"Original Bottling, Highlands Single Malt",Original Bottling, Highlands Single Malt
12.0,2004.0,2016.0,56.10%,700,153.18,Glendronach Single Cask,"Original Bottling, Highlands Single Malt",Original Bottling, Highlands Single Malt
11.0,2005.0,2016.0,57.30%,700,183.15,Glendronach Hand Filled (Single Cask),"Original Bottling, Highlands Single Malt",Original Bottling, Highlands Single Malt
23.0,1974.0,1997.0,63.10%,700,264.18,Glendullan Rare Malts,"Original Bottling, Speyside Single Malt",Original Bottling, Speyside Single Malt
17.0,1978.0,1995.0,65.30%,50,21.090000000000003,Glendullan,"Cadenhead, Speyside Single Malt",Cadenhead, Speyside Single Malt
13.0,1982.0,1995.0,40.00%,700,204.24,Glenesk Connoisseurs Choice,"Gordon & MacPhail, Highlands Single Malt",Gordon & MacPhail, Highlands Single Malt
30.0,1965.0,1995.0,54.10%,700,740.3700000000001,Glenfarclas,"Big Market, Speyside Single Malt",Big Market, Speyside Single Malt
25.0,1974.0,1999.0,43.00%,700,340.77000000000004,Glenfarclas,"Original Bottling, Speyside Single Malt",Original Bottling, Speyside Single Malt
12.0,1982.0,1994.0,57.10%,700,190.92000000000002,Glenfarclas 1.46,"Scotch Malt Whisky Society, Speyside Single Malt",Scotch Malt Whisky Society, Speyside Single Malt
25.0,1986.0,2011.0,49.70%,700,304.14000000000004,Glenfarclas Raw Cask,"Blackadder, Speyside Single Malt",Blackadder, Speyside Single Malt
25.0,1988.0,2013.0,53.20%,700,329.67,Glenfarclas Distillery Exclusive,"Original Bottling, Speyside Single Malt",Original Bottling, Speyside Single Malt
25.0,1989.0,2014.0,46.00%,700,177.60000000000002,Glenfarclas German Edition,"Original Bottling, Speyside Single Malt",Original Bottling, Speyside Single Malt
26.0,1989.0,2015.0,56.30%,700,382.95000000000005,Glenfarclas Distillery Exclusive,"Original Bottling, Speyside Single Malt",Original Bottling, Speyside Single Malt
16.0,1989.0,2005.0,60.20%,700,257.52000000000004,Glenfarclas Single Cask,"Original Bottling, Speyside Single Malt",Original Bottling, Speyside Single Malt
13.0,1990.0,2003.0,43.00%,700,130.98000000000002,Glenfarclas Family Malt Collection,"Original Bottling, Speyside Single Malt",Original Bottling, Speyside Single Malt
19.0,1991.0,2010.0,56.90%,700,541.6800000000001,Glenfarclas Family Cask,"Original Bottling, Speyside Single Malt",Original Bottling, Speyside Single Malt
10.0,1994.0,2004.0,58.00%,700,188.70000000000002,Glenfarclas Single Cask,"Original Bottling, Speyside Single Malt",Original Bottling, Speyside Single Malt
15.0,1995.0,2010.0,60.10%,700,415.14000000000004,Glenfarclas Family Cask,"Original Bottling, Speyside Single Malt",Original Bottling, Speyside Single Malt
20.0,1996.0,2016.0,46.00%,700,173.16000000000003,Glenfarclas Christmas Edition (Sherry Cask),"Original Bottling, Speyside Single Malt",Original Bottling, Speyside Single Malt
19.0,1997.0,2016.0,53.40%,700,140.97,Glenfarclas 1.203,"Scotch Malt Whisky Society, Speyside Single Malt",Scotch Malt Whisky Society, Speyside Single Malt
9.0,2002.0,2011.0,53.00%,700,124.32000000000001,Glenfarclas Movember Release,"Original Bottling, Speyside Single Malt",Original Bottling, Speyside Single Malt
9.0,2003.0,2012.0,57.50%,700,260.85,Glenfarclas Family Cask,"Original Bottling, Speyside Single Malt",Original Bottling, Speyside Single Malt
31.0,1973.0,2004.0,48.90%,700,444.00000000000006,Glenfiddich Authentic Collection,"Cadenhead, Speyside Single Malt",Cadenhead, Speyside Single Malt
13.0,2003.0,2016.0,59.00%,700,243.09000000000003,Glenfiddich Peated (Spirit of Speyside Festival 2017),"Original Bottling, Speyside Single Malt",Original Bottling, Speyside Single Malt
21.0,1996.0,2017.0,57.80%,700,701.5200000000001,Glenfiddich Single Cask (130th Anniversary),"Original Bottling, Speyside Single Malt",Original Bottling, Speyside Single Malt
27.0,1973.0,2000.0,40.00%,700,223.11,Glenglassaugh Family Silver,"Original Bottling, Highlands Single Malt",Original Bottling, Highlands Single Malt
37.0,1974.0,2011.0,48.10%,700,507.27000000000004,Glenglassaugh 21.28,"Scotch Malt Whisky Society, Highlands Single Malt",Scotch Malt Whisky Society, Highlands Single Malt
28.0,1976.0,2004.0,53.30%,700,220.89000000000001,Glenglassaugh,"Dewar Rattray, Highlands Single Malt",Dewar Rattray, Highlands Single Malt
19.0,1986.0,2005.0,40.00%,700,128.76000000000002,Glenglassaugh Last Year of Distillation,"Original Bottling, Highlands Single Malt",Original Bottling, Highlands Single Malt
24.0,1986.0,2010.0,45.30%,700,228.66000000000003,Glenglassaugh Manager´s Legacy (Dod Cameron),"Original Bottling, Highlands Single Malt",Original Bottling, Highlands Single Malt
7.0,2009.0,2016.0,54.70%,700,133.20000000000002,Glenglassaugh Rare Cask Release,"Original Bottling, Highlands Single Malt",Original Bottling, Highlands Single Malt
25.0,1968.0,1993.0,50.30%,700,487.29,Glengoyne Vintage Reserve,"Original Bottling, Highlands Single Malt",Original Bottling, Highlands Single Malt
21.0,1985.0,2006.0,53.00%,700,279.72,Glengoyne Single Cask (Spanish Oak),"Original Bottling, Highlands Single Malt",Original Bottling, Highlands Single Malt
20.0,1986.0,2006.0,51.00%,700,508.38000000000005,Glengoyne Peters Choice,"Original Bottling, Highlands Single Malt",Original Bottling, Highlands Single Malt
17.0,1989.0,2006.0,56.00%,700,483.96000000000004,Glengoyne Charlies Choice,"Original Bottling, Highlands Single Malt",Original Bottling, Highlands Single Malt
15.0,1991.0,2006.0,57.00%,700,217.56000000000003,Glengoyne Jims Choice,"Original Bottling, Highlands Single Malt",Original Bottling, Highlands Single Malt
14.0,1998.0,2012.0,58.50%,700,238.65000000000003,Glengoyne Teapot Dram,"Original Bottling, Highlands Single Malt",Original Bottling, Highlands Single Malt
50.0,1940.0,1990.0,40.00%,50,124.32000000000001,Glenlivet,"Gordon & MacPhail, Speyside Single Malt",Gordon & MacPhail, Speyside Single Malt
23.0,1967.0,1990.0,56.00%,750,560.5500000000001,Glenlivet 2.8,"Original Bottling, Speyside Single Malt",Original Bottling, Speyside Single Malt
27.0,1968.0,1995.0,46.00%,700,427.35,Glenlivet First Cask,"Direct Wines, Speyside Single Malt",Direct Wines, Speyside Single Malt
40.0,1972.0,2012.0,46.10%,50,46.620000000000005,Glenlivet Alambic Classique,"Alambic Classique, Speyside Single Malt",Alambic Classique, Speyside Single Malt
21.0,1973.0,1994.0,50.20%,700,269.73,Glenlivet,"Cadenhead, Speyside Single Malt",Cadenhead, Speyside Single Malt
23.0,1973.0,1996.0,43.00%,700,261.96000000000004,Glenlivet (Velier Import),"Signatory Vintage, Speyside Single Malt",Signatory Vintage, Speyside Single Malt
29.0,1975.0,2004.0,56.00%,700,428.46000000000004,Glenlivet 2.64,"Scotch Malt Whisky Society, Speyside Single Malt",Scotch Malt Whisky Society, Speyside Single Malt
20.0,1983.0,2003.0,46.00%,700,346.32000000000005,Glenlivet Cellar Collection,"Original Bottling, Speyside Single Malt",Original Bottling, Speyside Single Malt
17.0,1992.0,2009.0,59.30%,500,145.41000000000003,Glenlivet Cask Strength Edition,"Chivas Brothers, Speyside Single Malt",Chivas Brothers, Speyside Single Malt
9.0,2007.0,2016.0,60.90%,700,103.23,Glenlivet 2.97,"Scotch Malt Whisky Society, Speyside Single Malt",Scotch Malt Whisky Society, Speyside Single Malt
,1968.0,,40.00%,750,532.8000000000001,Glenlochy (Pinerolo),"Gordon & MacPhail, Highlands Single Malt",Gordon & MacPhail, Highlands Single Malt
13.0,1974.0,1987.0,40.00%,750,310.8,Glenlochy Connoisseurs Choice (Old Style),"Gordon & MacPhail, Highlands Single Malt",Gordon & MacPhail, Highlands Single Malt
14.0,1968.0,1982.0,40.00%,750,284.16,Glenlossie Connoisseurs Choice,"Gordon & MacPhail, Speyside Single Malt",Gordon & MacPhail, Speyside Single Malt
18.0,1966.0,1984.0,46.00%,750,802.5300000000001,Glenlossie Glenlivet,"Cadenhead, Speyside Single Malt",Cadenhead, Speyside Single Malt
17.0,1978.0,1995.0,43.00%,700,470.64000000000004,Glenmorangie Tain L´Hermitage,"Original Bottling, Highlands Single Malt",Original Bottling, Highlands Single Malt
16.0,1979.0,1995.0,40.00%,700,306.36,Glenmorangie,"Original Bottling, Highlands Single Malt",Original Bottling, Highlands Single Malt
